lat,lon,name,type
30.72833333,78.44583333,Uttarkashi-GSM,Base
23.20805556,88.73194444,BAJITPUR,Base
20.93777778,76.47388889, Purna at Yerli,Base
19.90444444,79.18361111,Dhanora (Wardha),Base
23.87222222,74.22416667,Rangeli,Base
23.75888889,74.13388889,Paderdibadi,Base
21.32083333,79.02444444,Patansaongi,Base
21.63305556,81.685,Simga,Base
22.04861111,82.22194444,Ghatora,Base
24.07,84.06555556,Bairiya,Base
25.57097222,85.56636389,Mahnar,Base
25.81231667,85.39279167,Mahua,Base
24.94121111,85.42776111,Nardiganj,Base
18.56944444,83.7375,Sankhili Rd Bridge,Base
18.77527778,84.17055556,Meliaputy,Base
14.43388889,75.77972222,BYALADAHALLI,Base
24.69138889,72.93194444,Swaroopganj,Base
21.23777778,81.25027778,Kotni,Base
25.35125,85.0905,Kolhachak,Base
24.86361111,85.47833333,Hisua,Base
24.98027778,87.33027778,Mahgama,Base
25.30194444,83.52722222,Zamania,Base
21.54083333,86.20111111,Keshdihi,Base
30.695,78.29722222,Brahmkhaal,Base
26.56194444,85.05583333,Chintawanpur,Base
26.04666667,86.34305556,Jhagarua,Base
25.61138889,86.60694444,Dhamaraghat,Base
26.30388889,86.57861111,Nirmali,Base
26.05944444,87.73722222,Rauta,Base
26.41027778,87.44972222,Sikti,Base
27.13027778,84.04833333,Bagaha,Base
26.41416667,85.4,Belsand,Base
22.88805556,88.40416667,CHICHURA,Base
26.18861111,85.95083333,Kakarghatti,Base
26.67305556,85.24944444,Bairgania,Base
27.17833333,83.96416667,Chhitaunighat,Base
20.42555556,78.87444444,Nagari,Base
23.58055556,76.46833333,Sarangpur,Base
25.71555556,85.65388889,Dalsingh Sarai,Base
26.78333333,84.74388889,Sugauli,Base
25.57472222,85.88666667,Bachhwara,Base
25.94138889,87.72055556,Amour,Base
23.45361111,88.75194444,BANPUR,Base
23.03444444,88.83194444,BANGAON,Base
20.91,81.88805556,Baronda,Base
21.34111111,81.59388889,Pathardihi,Base
24.13916667,88.69694444,BEDEPARA,Base
8.302222222,77.18861111,KUZHITHURAI,Base
19.86444444,79.125,Mungoli (Township),Base
25.68111111,76.48555556,Khatoli,Base
23.14472222,75.50861111,Dhareri,Base
22.10527778,84.85055556,Bolani,Base
21.8475,84.87583333,Bonaigarh,Base
21.52638889,84.7125,Purunagarh,Base
21.45777778,84.69166667,Gohira,Base
25.43027778,87.76722222,LABHA,Base
13.12861111,79.47861111,AYALAMBEDU,Base
21.69472222,83.27777778,KALMA,Base
18.86111111,83.45972222,Janjhavati Rd.Bridge,Base
25.51333333,85.19611111,Fatehpur,Base
24.88721944,86.93221944,Banka,Base
24.12222222,84.06333333,Kathautiya,Base
25.23305556,86.12277778,Manpur,Base
25.52694444,84.58638889,Udwantnagar,Base
21.772778,84.081667,Parmanpur,Base
24.934225,87.15047222,Ahiro,Base
24.88258611,85.54972222,Nawada,Base
25.66545,83.997725,Banjari,Base
25.20947222,84.98372222,Jehanabad,Base
25.74611111,85.02638889,Sitalpur,Base
24.52277778,83.58777778,Yadunathpur,Base
13.18333333,79.20805556,Narasingarayainpet,Base
23.50805556,88.54361111,CHAPRA,Base
22.10166667,75.68388889,kogaon,Base
24.7325,80.00694444,MADLA,Base
26.96083333,84.53527778,Chanpatia,Base
30.1442,78.6012,Devprayag (A),Base
23.08333333,87.93333333,Jamalpur,Base
26.87222222,88.61166667,GHISH,Base
21.55888889,80.465,Temni,Base
26.17694444,92.2175,Jagibhakatgaon,Base
23.23222222,88.70861111,KUTHIBARI,Base
22.00805556,78.93083333,Sarra,Base
20.27805556,80.28722222,Dhanora (Kathani),Base
20.81111111,78.59472222,Mondgaon (Yelakeli),Base
25.25305556,86.73444444,Sultanganj,Base
23.03444444,88.88083333,TARINIPUR,Base
24.0325,86.43305556,Nandadih1,Base
25.17972222,91.63527778,Shella,Base
30.28638889,78.9775,Rudraprayag (conf),Base
30.28805556,78.98416667,Rudraprayag (A),Base
30.28833333,78.97916667,Rudraprayag (M),Base
25.57111111,86.59111111,Badlaghat,Base
26.3725,87.23694444,Bathnaha,Base
20.12694444,79.00138889,Patala,Base
20.62138889,79.93722222,Sakhra (Wadsa),Base
21.89777778,79.23444444,Kokiwada,Base
26.79194444,84.27027778,Thakraha,Base
29.8275,80.14111111,Thal,Base
28.00888889,79.79638889,Dulha Dhakia,Base
25.50027778,83.87888889,Chousa,Base
24.46222222,83.23222222,NEGAI,Base
25.20777778,83.01138889,NARAYANPUR ,Base
25.53388889,83.22111111,Saidpur,Base
25.83555556,83.75416667,Kasmabad,Base
25.1325,82.88222222,Chunar,Base
24.16805556,81.89638889,MARVAS,Base
20.975,81.88111111,RAJIM,Base
21.83444444,84.91277778,Gomlai,Base
24.80388889,87.93111111,FARAKKA,Base
12.92888889,74.95388889,ADDOOR,Base
9.943611111,76.47833333,RAMAMANGALAM,Base
24.22194444,85.90111111,Barkisuriya,Base
28.15805556,81.09333333,Ramnagar Bagha,Base
22.505,79.57888889,Ganeshganj,Base
21.06416667,79.98694444,Sakoli Bridge,Base
24.99472222,88.14916667,ENGLISHBAZAR,Base
26.04027778,91.86583333,Byrnihat,Base
14.46567778,79.98446389,Nellore Telemetry,Base
13.79444444,79.70222222,Verupakshapuram,Base
13.33666667,80.14611111,Puduvayal,Base
25.47705278,91.31514444,Nongstoin-I (Mawthungkper),Base
25.21916667,91.24527778,Ranikor,Base
25.50773611,91.19601944,Risiang,Base
12.84777778,78.72111111,NARIYAMPATTU,Base
25.11055556,92.36277778,Sonapur,Base
12.98472222,79.26722222,THIRUVALAM,Base
23.71833333,92.79972222,Tuirial,Base
23.82611111,91.27277778,HAORA,Base
24.19305556,91.83583333,KAMALPUR,Base
24.09111111,88.24305556,BERHAMPORE,Base
32.53305556,76.93305556,GHOUSHAL,Base
27.27888889,88.59444444,Ranipool,Base
27.61361111,88.62888889, Rangma Range,Base
27.33083333,88.15194444,Upper Rimbi,Base
23.85694444,88.16583333,BAZARSAW [SEASONAL],Base
13.71805556,79.7925,Pallamala,Base
13.03916667,79.875,Poyyapakkam,Base
22.42277778,80.09277778,Nainpur,Base
19.99972222,74.01666667,Gangapur Dam ( State Govt. ),Base
17.37944444,80.13027778,Daredu,Base
24.15472222,88.46222222,ISLAMPUR [seasonal],Base
16.79027778,79.33861111,Halia,Base
17.43472222,79.41194444,Anantharam,Base
22.33444444,79.86166667,Mungapar,Base
26.23,94.26083333,Doyang Hep Reservoir,Base
21.62777778,85.63138889,Keonjhar,Base
31.45,77.63333333,RAMPUR,Base
32.69972222,76.64972222,UDAIPUR,Base
16.57277778,78.42333333,Suddakal,Base
16.25777778,77.84027778,K. Agraharam,Base
26.01611111,75.24972222,Devlia Khurd,Base
23.795,88.455,PALASIPARA,Base
22.06888889,85.67055556,Champua,Base
24.80222222,87.92166667,FARAKKA(HR),Base
24.11027778,76.40944444,Bangpura,Base
22.17861111,80.02472222,Sarekha,Base
23.22472222,88.37416667,KALNA (EBB),Base
32.55027778,76.97972222,TANDI,Base
32.44861111,77.86277778,HANSA,Base
31.80444444,78.64277778,Khab,Base
32.04666667,76.83305556,BAROT,Base
32.0425,78.08194444,GULLING,Base
31.99916667,78.57333333,Shalkhar,Base
31.4225,78.265,Sangla,Base
31.48083333,76.22111111,Ghaluwal,Base
32.71666667,76.66638889,MIYAR NALLAH,Base
22.04472222,79.16388889,Jhilmili,Base
23.22472222,88.37416667,KALNA (flow),Base
23.35527778,88.60611111,HANSKHALI,Base
19.99166667,79.87,Markhandadeo,Base
21.10972222,78.12944444,Bhishnur,Base
25.84583333,85.15444444,Lalganj,Base
24.4575,88.1375,BISWANATHPUR,Base
24.88861111,87.59472222,BERHAIT,Base
22.32472222,79.46805556,Bakhari,Base
25.39416667,75.77777778,Anthara,Base
30.53138889,79.74083333,Suraithota,Base
23.64861111,88.13888889,KATWA,Base
21.57944444,78.86583333,Lodhikheda,Base
27.58638889,80.00222222,Todarpur,Base
27.36777778,88.20722222,Yuksum,Base
22.76583333,80.62333333,Mohgaon,Base
25.185,75.935,Borkhandi,Base
30.77305556,78.60111111,Maneri,Base
29.30388889,78.79222222,Fica Barrage,Base
12.51027778,77.03666667,CHIKKARASINAKERE,Base
12.41194444,77.19277778,T.K.HALLI,Base
12.94333333,75.79388889,SAKLESHPUR,Base
28.06833333,79.63527778,FATEHGANJ (E),Base
27.27222222,79.95083333,Sandi,Base
13.05638889,75.96138889,JANNAPURA,Base
13.75416667,76.31972222,KELLODU,Base
24.39972222,78.17805556,SEMARKHEDI,Base
12.29611111,77.44083333,KOKKEDODDY,Base
14.23722222,75.6625,Honnali,Base
13.69722222,75.33555556,MAHISHI,Base
13.5225,75.30361111,HARIHARAPURA,Base
13.01222222,75.73361111,HADIGE,Base
13.69194444,75.24833333,TIRTHAHALLI ,Base
13.53472222,75.04916667,KOPPA,Base
11.79583333,76.00361111,MANANTHAVADY,Base
13.13777778,75.64194444,MUDIGERE,Base
13.42944444,75.25861111,SRINGERI,Base
12.48166667,75.79444444,HATTIHOLE,Base
12.42611111,75.72944444,MADIKERI ,Base
12.50694444,75.67416667,MADAPURA,Base
13.35138889,75.47138889,BALEHONNUR,Base
11.54972222,76.03972222,VYTHIRI,Base
12.58055556,75.8425,SOMWARPET,Base
13.60777778,75.50861111,NARASIMHARAJAPURA,Base
13.65222222,75.17916667,Kalmane,Base
12.49055556,75.77222222,MUKKODLU,Base
25.515,77.18111111,Kateela,Base
24.59083333,76.1875,Jhalawar,Base
13.70638889,75.64472222,LAKKAVALLI,Base
11.80805556,76.08416667,MUTHANKERA,Base
12.98527778,76.03777778,THIMMANAHALLI,Base
26.27527778,82.0667,Sultanpur,Base
28.385,80.55333333,Paliakalan,Base
15.87916667,75.72111111,Cholachagudda,Base
16.18138889,74.80111111,Gokak Falls,Base
14.5,75.63388889,KUPPELUR,Base
15.33861111,74.24833333,Collem,Base
16.22083333,73.59472222,Belne Bridge,Base
15.47083333,74.09916667,Ganjem,Base
16.93472222,73.51416667,Anjanari,Base
12.34722222,76.29222222,K.M. VADI,Base
13.16972222,75.87194444,BELUR,Base
10.99111111,78.51333333,Thandalaiputhur,Base
12.5025,75.96083333,KUDIGE,Base
12.66833333,77.04055556,THORESHETTAHALLI,Base
12.59861111,76.40055556,AKKIHEBBAL,Base
12.51111111,76.30305556,CHUNCHUNAKATTE,Base
21.91972222,69.48527778,Jamraval,Base
16.48361111,76.28444444,Talikot,Base
8.364166667,77.25888889,THIRUVARAMBU,Base
23.31166667,79.66277778,Patan,Base
10.72333333,76.40194444,KONDAZHY,Base
29.10305556,78.09861111,Basantpur_CWC,Base
26.85527778,80.05222222,Bilhaur,Base
30.47305556,78.63055556,Chamiyala,Base
30.74611111,79.49277778,Badrinath,Base
12.18222222,77.72388889,BILIGUNDULU,Base
11.12333333,76.67944444,KOTTATHARA,Base
12.82,76.14111111,M.H. HALLI,Base
12.23027778,76.89444444,T. NARASIPUR,Base
12.11416667,76.46305556,HOMMARAGALLI,Base
12.59551111,77.05653611,CHIKKAMALUR,Base
27.98083333,78.19916667,Atrauli,Base
12.50722222,77.42805556,T. BEKKUPE,Base
20.72666667,75.38388889,DUSKHEDE,Base
20.81666667,76.76388889,LOHARA,Base
13.92694444,75.585,Shimoga,Base
13.97638889,75.68527778,HOLEHONNUR,Base
28.97138889,78.82361111,Bhojpur,Base
28.61805556,79.79166667,Pilibhit,Base
28.49694444,79.25444444,Dhaneta,Base
28.74444444,79.92777778,Sehramau (South),Base
28.68138889,79.33777778,Shergarh,Base
24.92472222,82.25777778,LALGANJ,Base
24.96361111,81.82472222,Kairi,Base
24.31722222,82.27222222,SOHAR,Base
23.96916667,80.6125,VIJAY RAGHAVGARH,Base
25.15166667,81.98222222,Kohdarghat,Base
19.41666667,79.97222222,Tekra (Aheri-Gudem Bridge) ,Base
29.60611111,79.09277778,Marchula,Base
14.83055556,75.67444444,Haralahalli,Base
20.95388889,81.29361111,Gunderdehi,Base
18.62027778,82.87166667,Sirimoda,Base
21.815,77.77361111,TESKA,Base
14.93888889,75.61805556,Marol,Base
14.60583333,75.80527778,Airani,Base
20.80916667,84.61333333,Arampur,Base
22.6,82.58,Bango dam,Base
21.55388889,83.97222222,Jamadarpali,Base
25.06055556,92.38388889,Umkiang,Base
9.908888889,76.69611111,MANAKKAD,Base
10.03944444,76.61638889,PALLIPPADY,Base
10.7775,76.51222222,PUDUR,Base
9.531111111,76.91222222,MANIKAL,Base
22.49166667,82.53861111,Kataghora,Base
15.57305556,75.37305556,Navalgund,Base
20.42861111,86.09055556,Kishan Nagar ,Base
9.574444444,76.88611111,PULLAKKAYAR,Base
22.265,73.72722222,BODELI,Base
22.05,73.46527778,CHANWADA,Base
19.7125,72.93055556,DURVESH,Base
21.01444444,73.14027778,MAHUWA,Base
20.85611111,72.98472222,GADAT,Base
22.11083333,73.07861111,PINGALWADA,Base
21.23777778,72.96333333,MOTINAROLI,Base
24.32388889,72.86111111,Ambaji,Base
10.425,76.23777778,PALAKADAVU,Base
21.87777778,73.46611111,RAJPIPLA,Base
21.14944444,75.23194444,SAVKHEDA,Base
21.06833333,75.78027778,BHUSAWAL,Base
20.84555556,77.36055556,LAKHPURI,Base
12.31444444,75.69861111,NAPOKLU,Base
13.06916667,75.68,BETTADAMANE,Base
29.48694444,79.14222222,Garjia,Base
20.70305556,77.24277778,KURANKHEDA,Base
20.86555556,84.31333333,Boudh,Base
21.91611111,82.0025,Maniyari ,Base
13.9825,76.74916667,HOOVINAHOLE,Base
20.65694444,82.03888889,MALGAON,Base
20.20361111,85.85527778,Balakati ,Base
20.03916667,85.87916667,Balanga ,Base
20.20305556,85.86166667,Daya Rd.Bridge ,Base
20.3575,86.22944444,Tarpur ,Base
10.67777778,76.20055556,KOTTAPURAM,Base
28.38861111,79.65,Jyoti Jagir,Base
29.74166667,79.24694444,Naula,Base
29.04166667,79.76638889,Sitarganj,Base
